Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
7258,0,0,80,5,60,4,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
11177,90,8,80,6,70,8,0,Become a Master of Operating Systems at comfort of your Home (Udemy),3
1551,90,3,80,5,70,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
13423,70,5,80,4,90,6,0,Operating System(Udemy),7
12407,80,5,80,3,40,1,0,Getting Started with Junos Operating System(Coursera),7
9730,80,8,0,0,70,2,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
2370,80,5,80,7,60,1,1,Linux Operating System Fundamentals(Udemy),7
20570,80,8,80,2,60,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
9875,80,8,80,4,50,5,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
12141,0,0,80,5,80,2,0,Operating System(Youtube -GateSmasher),6
5953,0,0,80,1,70,6,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
16622,0,0,90,9,80,6,1,Computer Hardware and Operating Systems(EDX),6
18419,80,8,60,1,0,0,0,Advanced Operating Systems(Udacity),7
1089,60,5,80,8,70,2,0,Real Time Operating System(SWAYAM),6
20083,60,3,80,5,0,0,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
4749,0,0,80,4,70,8,0,Cybersecurity Roles and Operating System Security(EDX),4
15077,80,5,0,0,70,4,0,Operating Azure Stack Hub(PLuralSight),7
13075,0,0,90,6,70,8,0,Operating System(Udemy),8
4390,90,8,50,3,60,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
12006,0,0,80,2,70,4,1,Operating Systems and You: Becoming a Power User(Coursera),5
1569,0,0,80,1,70,4,0,Embedded Hardware and Operating Systems(Coursera),6
13276,90,3,0,0,0,0,1,Understanding Computer Systems(FutureLearn),6
2476,80,8,0,0,0,0,1,Operating Systems Concept and Design Principles for Beginner(Udemy),8
15080,0,0,90,1,70,2,1,Operating Systems and You: Becoming a Power User(Coursera),7
12591,0,0,80,7,80,8,0,Computer Hardware and Operating Systems(EDX),4
4362,70,3,90,8,0,0,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
18501,90,8,80,1,50,2,0,Operating Running Systems(PluraSight),7
8070,70,8,90,7,80,3,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
7454,0,0,80,8,70,9,1,Introduction to Operating Systems(Udacity),4
14821,70,8,80,6,60,4,0,Introduction to Operating Systems(Swayam),7
19776,90,5,0,0,40,3,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
15892,0,0,80,8,70,9,1,Operating Systems and You: Becoming a Power User(Coursera),6
1925,80,3,60,2,80,9,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
6278,70,5,80,7,80,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
19595,90,8,80,4,60,5,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
183,70,3,90,7,0,0,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
9296,80,8,80,5,70,3,1,Real Time Operating System(SWAYAM),6
15543,0,0,90,5,50,2,0,Operating Running Systems(PluraSight),6
4806,80,5,80,8,60,7,1,Linux Operating System Fundamentals(Udemy),7
4457,60,5,90,4,80,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
18780,80,8,80,3,70,9,1,Operating Systems(SWAYAM),7
2647,80,3,0,0,60,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
17160,80,8,0,0,70,8,1,Linux Operating System Fundamentals(Udemy),8
4849,90,8,90,3,60,2,0,Embedded and Real Time Operating Systems(Youtube),8
6269,90,8,90,1,0,0,0,Computer Hardware and Operating Systems(EDX),6
4827,90,3,70,2,70,2,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),8
1851,60,8,90,8,70,9,0,Getting Started with Junos Operating System(Coursera),8
19220,80,3,80,9,80,7,1,Cybersecurity Roles and Operating System Security(EDX),7
11100,0,0,80,6,60,3,1,Cybersecurity Roles and Operating System Security(EDX),4
5012,60,3,80,9,80,5,1,Getting Started with Junos Operating System(Coursera),7
718,90,8,80,2,60,9,1,Cybersecurity Roles and Operating System Security(EDX),7
18584,90,8,70,3,50,3,1,Getting Started with Junos Operating System(Coursera),8
13126,80,8,70,4,60,5,1,Using Python to Interact with the Operating System(Coursera),7
2218,0,0,80,9,50,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
4959,90,3,80,8,30,2,0,Operating Systems and You: Becoming a Power User(Coursera),6
15091,90,8,80,4,80,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
7561,70,8,90,1,0,0,0,Linux Operating System Fundamentals(Udemy),7
8635,0,0,70,3,80,3,0,Cybersecurity Roles and Operating System Security(EDX),7
904,80,8,80,8,60,9,1,Computer Hardware and Operating Systems(EDX),7
426,90,5,80,7,40,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
19218,90,3,90,2,70,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
615,80,8,90,3,60,5,0,Embedded and Real Time Operating Systems(Youtube),6
1878,80,3,90,7,40,1,1,Cybersecurity Roles and Operating System Security(EDX),7
10509,90,3,0,0,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),4
3494,90,3,0,0,70,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
1325,0,0,90,1,60,1,0,Hello (Real) World with ROS – Robot Operating System(EDX),5
4799,0,0,90,4,60,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
13373,90,3,80,4,60,7,0,Advanced Operating Systems(Udacity),6
13356,80,5,80,8,60,6,1,Real Time Operating System(SWAYAM),6
16229,70,8,80,2,80,1,0,Using Python to Interact with the Operating System(Coursera),5
11927,60,5,70,2,90,6,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
17651,90,8,90,4,50,5,0,Operating System(Youtube -GateSmasher),6
15580,90,3,70,1,80,7,1,Operating Systems from scratch - Part 1(Udemy),7
10909,90,3,0,0,70,2,0,Computer Hardware and Operating Systems(EDX),6
16904,90,3,0,0,50,2,1,Operating Azure Stack Hub(PLuralSight),6
18754,80,5,70,3,50,2,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
8865,90,5,90,8,30,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
11827,80,8,70,3,60,3,0,Getting Started with Junos Operating System(Coursera),6
13149,80,3,90,4,0,0,0,Become a Master of Operating Systems at comfort of your Home (Udemy),4
670,80,8,70,8,70,7,1,Embedded Hardware and Operating Systems(Coursera),8
6547,90,3,90,3,60,8,0,Cybersecurity Roles and Operating System Security(EDX),7
17375,70,8,80,6,60,1,0,Advanced Operating Systems(Udacity),6
13606,0,0,90,8,80,8,1,Computer Hardware and Operating Systems(EDX),4
16256,0,0,80,1,70,3,1,Real Time Operating System(SWAYAM),3
9443,80,5,60,1,80,1,0,Using Python to Interact with the Operating System(Coursera),6
14624,80,8,80,3,0,0,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
17264,90,8,80,7,80,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
6324,0,0,90,9,70,5,1,Introduction to Operating Systems(Swayam),7
14095,90,5,90,3,60,6,0,Introduction to Operating Systems(Udacity),6
16942,80,8,90,8,70,9,1,Embedded and Real Time Operating Systems(Youtube),7
1708,80,3,80,3,0,0,1,Operating Azure Stack Hub(PLuralSight),7
4482,0,0,80,2,70,4,1,Real Time Operating System(SWAYAM),7
2722,70,3,80,5,80,9,1,Operating System(Udemy),8
21181,90,8,80,6,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
10541,90,5,80,8,70,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5798,90,3,70,3,80,3,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
13690,80,8,80,9,60,8,1,Introduction to Operating Systems(Swayam),6
12848,90,5,0,0,80,8,1,Introduction to Operating Systems(Udacity),7
5165,90,8,70,6,50,5,0,Embedded Hardware and Operating Systems(Coursera),6
6513,80,8,80,5,60,3,0,Operating Systems(SWAYAM),7
2616,90,5,80,6,50,6,1,Embedded and Real Time Operating Systems(Youtube),6
7059,0,0,80,2,70,2,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
11176,0,0,80,8,70,8,1,Operating Systems Concept and Design Principles for Beginner(Udemy),8
12279,80,8,80,3,60,5,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
12498,90,5,90,8,40,7,1,Operating Running Systems(PluraSight),6
12482,90,3,90,2,70,5,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
15475,80,8,0,0,70,6,0,Using Python to Interact with the Operating System(Coursera),7
12218,80,5,0,0,0,0,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
7122,80,8,80,5,70,3,1,Operating Systems(SWAYAM),7
5616,80,5,70,3,70,3,1,Operating System(Youtube -GateSmasher),6
14743,90,8,70,3,50,3,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
4691,0,0,80,4,50,1,0,Cybersecurity Roles and Operating System Security(EDX),6
20922,0,0,90,5,50,2,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
7135,70,8,80,3,70,3,0,Introduction to Operating Systems(Udacity),8
20948,80,5,70,3,0,0,1,Operating Systems from scratch - Part 2(Udemy),8
269,80,5,80,5,60,1,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
15888,90,5,0,0,40,3,1,Operating System(Udemy),7
12915,90,5,80,8,70,9,0,Operating Systems from scratch - Part 2(Udemy),6
19358,80,3,70,2,70,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
13684,90,8,60,9,70,6,1,Operating System(Udemy),7
16331,80,8,80,6,60,7,0,Advanced Operating Systems(Udacity),5
20957,90,5,80,1,60,6,0,Operating System(Youtube -GateSmasher),7
10708,80,8,80,3,40,1,1,Operating Systems from scratch - Part 1(Udemy),6
10524,80,8,60,5,80,3,1,Operating Azure Stack Hub(PLuralSight),7
3543,80,3,80,9,90,9,0,Computer Hardware and Operating Systems(EDX),7
13172,80,5,80,3,0,0,1,Embedded and Real Time Operating Systems(Youtube),4
17531,0,0,80,8,60,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),5
6014,90,3,80,9,70,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
11737,70,5,80,1,80,8,0,Linux Operating System Fundamentals(Udemy),6
9725,90,3,60,2,70,3,0,Operating Systems from scratch - Part 2(Udemy),7
11823,90,5,0,0,60,1,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
16734,80,8,70,1,80,5,1,Introduction to Operating Systems(Udacity),6
13345,90,3,0,0,60,3,0,Computer Hardware and Operating Systems(EDX),6
246,0,0,70,7,80,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
17914,80,8,70,8,70,9,1,Linux Operating System Fundamentals(Udemy),6
589,0,0,80,9,60,5,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
233,90,5,80,9,70,9,0,Introduction to Operating Systems(Udacity),5
6342,0,0,90,5,70,2,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
1481,0,0,90,3,80,6,0,Introduction to Operating Systems(Swayam),5
14028,90,3,80,7,60,1,1,Linux Operating System Fundamentals(Udemy),6
3310,90,5,0,0,70,3,1,Advanced Operating Systems(Udacity),7
20889,0,0,80,5,80,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
15676,60,8,90,3,90,7,1,Real Time Operating System(SWAYAM),7
12481,80,8,80,3,60,3,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
12612,80,3,70,4,70,1,1,Operating Azure Stack Hub(PLuralSight),6
15763,0,0,90,6,0,0,0,Real Time Operating System(SWAYAM),7
4365,0,0,80,5,70,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
14239,0,0,80,7,60,2,0,Operating Systems and You: Becoming a Power User(Coursera),7
18471,0,0,80,9,0,0,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),4
15526,80,5,80,3,0,0,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
21343,0,0,80,5,70,6,0,Operating Running Systems(PluraSight),4
2232,80,8,60,6,90,2,1,Operating Running Systems(PluraSight),7
13624,80,8,90,3,60,1,1,Understanding Computer Systems(FutureLearn),7
17768,0,0,70,7,80,6,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
4898,80,8,90,3,0,0,1,Operating Azure Stack Hub(PLuralSight),6
2025,90,3,0,0,80,5,0,Getting Started with Junos Operating System(Coursera),7
15507,0,0,80,7,90,8,0,Linux Operating System Fundamentals(Udemy),7
3253,80,5,80,4,70,6,0,Computer Hardware and Operating Systems(EDX),8
215,80,8,90,2,60,3,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
3229,80,3,90,6,80,6,0,Operating Systems from scratch - Part 2(Udemy),5
19279,80,8,90,4,60,9,0,Understanding Computer Systems(FutureLearn),8
2199,0,0,70,2,80,2,0,Getting Started with Junos Operating System(Coursera),7
9667,90,5,80,2,0,0,0,Operating Systems from scratch - Part 2(Udemy),7
14824,80,5,90,7,70,8,1,Computer Hardware and Operating Systems(EDX),6
15869,0,0,90,4,70,1,0,Embedded and Real Time Operating Systems(Youtube),6
11133,0,0,80,7,80,8,0,Operating Azure Stack Hub(PLuralSight),7
2714,0,0,80,5,80,4,1,Operating Systems(SWAYAM),6
20920,80,5,80,6,60,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),5
10109,0,0,80,3,80,8,0,Operating Systems(SWAYAM),7
20472,90,8,80,4,70,4,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
14726,0,0,60,2,80,3,1,Understanding Computer Systems(FutureLearn),7
618,90,8,70,6,60,4,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
3307,80,8,70,7,60,2,0,Introduction to Operating Systems(Udacity),6
2720,60,8,90,3,80,5,1,Understanding Computer Systems(FutureLearn),6
20909,90,5,0,0,60,4,0,Operating Systems and You: Becoming a Power User(Coursera),7
6858,80,3,90,6,80,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
14097,0,0,80,9,0,0,0,Embedded Hardware and Operating Systems(Coursera),8
14850,80,5,70,3,60,3,1,Introduction to Operating Systems(Swayam),7
10205,80,8,90,6,60,8,0,Operating Azure Stack Hub(PLuralSight),7
14520,90,5,80,7,70,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
4556,50,3,80,9,90,2,1,Embedded Hardware and Operating Systems(Coursera),7
14219,60,3,80,4,80,4,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
8756,70,5,80,9,60,5,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),4
21226,80,5,80,7,80,9,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
13085,0,0,80,8,70,7,0,Embedded and Real Time Operating Systems(Youtube),7
20137,0,0,90,6,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
20834,80,3,80,5,70,2,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
3315,0,0,80,4,0,0,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
387,90,8,80,8,70,4,0,Operating Systems from scratch - Part 2(Udemy),5
15241,90,5,80,1,40,3,0,Real Time Operating System(SWAYAM),6
21046,90,8,90,8,50,8,1,Linux Operating System Fundamentals(Udemy),5
20163,0,0,80,4,80,6,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
20967,80,8,80,5,80,6,0,Operating Systems and You: Becoming a Power User(Coursera),6
15737,80,8,80,8,0,0,0,Operating System(Youtube -GateSmasher),6
20620,90,8,90,8,50,1,1,Introduction to Operating Systems(Udacity),7
15949,80,8,0,0,70,6,0,Operating Running Systems(PluraSight),6
5410,80,8,80,6,60,4,1,Real Time Operating System(SWAYAM),7
8256,80,5,80,2,70,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
8858,80,8,80,9,50,7,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),4
18435,60,3,80,2,80,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
17101,80,3,90,8,60,9,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
19594,80,3,0,0,0,0,1,Operating System(Youtube -GateSmasher),7
14304,70,8,70,1,80,5,1,Operating Systems from scratch - Part 1(Udemy),6
12772,0,0,80,7,60,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
4704,0,0,90,2,0,0,1,Embedded and Real Time Operating Systems(Youtube),4
10486,90,5,80,2,70,3,1,Operating Systems(SWAYAM),6
9965,60,3,80,2,80,7,0,Using Python to Interact with the Operating System(Coursera),6
9373,80,5,90,9,70,8,0,Embedded and Real Time Operating Systems(Youtube),8
14627,80,8,70,4,80,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
12366,90,8,0,0,60,7,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
1340,90,3,80,1,70,8,1,Embedded and Real Time Operating Systems(Youtube),7
3508,60,5,90,8,60,3,1,Operating Running Systems(PluraSight),6
8229,80,3,70,2,80,2,0,Cybersecurity Roles and Operating System Security(EDX),7
140,0,0,80,7,50,2,1,Getting Started with Junos Operating System(Coursera),8
10760,90,5,0,0,0,0,1,Introduction to Operating Systems(Udacity),8
6580,0,0,90,8,60,4,1,Operating Azure Stack Hub(PLuralSight),7
7278,80,3,70,8,0,0,1,Operating Running Systems(PluraSight),5
21081,80,3,80,7,0,0,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
3994,80,5,80,8,50,3,1,Linux Operating System Fundamentals(Udemy),4
19718,80,8,80,7,70,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
8921,80,5,80,9,70,2,0,Using Python to Interact with the Operating System(Coursera),6
11522,0,0,70,4,90,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
5867,0,0,80,8,60,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
14773,80,5,80,6,70,9,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
7299,80,5,60,2,70,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
16115,80,8,0,0,60,3,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
5448,90,3,80,6,70,6,1,Operating System(Udemy),4
13036,80,8,80,5,30,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
13008,90,8,90,4,60,1,1,Real Time Operating System(SWAYAM),5
7657,70,5,80,3,0,0,0,Introduction to Operating Systems(Udacity),8
15153,0,0,80,3,70,8,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
13348,80,5,70,9,70,5,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
11847,60,3,80,7,0,0,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),4
8659,60,8,0,0,90,6,0,Operating Systems(SWAYAM),6
4876,80,8,80,3,60,1,1,Advanced Operating Systems(Udacity),7
19188,60,5,80,8,80,6,1,Operating System(Youtube -GateSmasher),7
12290,0,0,80,7,60,2,1,Understanding Computer Systems(FutureLearn),5
1665,0,0,80,7,70,3,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
17953,90,3,70,3,60,1,0,Introduction to Operating Systems(Swayam),5
8175,0,0,80,4,0,0,0,Operating Azure Stack Hub(PLuralSight),6
16279,90,8,70,6,80,4,0,Operating Systems from scratch - Part 2(Udemy),6
4150,0,0,80,8,80,4,1,Embedded Hardware and Operating Systems(Coursera),4
16242,0,0,0,0,80,9,1,Introduction to Operating Systems(Swayam),8
15889,90,5,70,4,60,6,0,Operating Azure Stack Hub(PLuralSight),8
11063,90,5,80,6,70,3,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),3
