Student ID,AssignmentOneCurrentScore,AssignmentOneAttempt,AssignmentTwoCurrentScore,AssignmentTwoAttempt,AssignmentThreeCurrentScore,AssignmentThreeAttempt,Gender,Course,Rating
1422,90,8,70,3,60,1,1,Introduction to Operating Systems(Udacity),6
11740,0,8,10,9,60,6,1,Getting Started with Junos Operating System(Coursera),8
14022,80,3,80,1,30,9,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
6392,90,8,0,0,80,6,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
16959,70,3,80,7,40,4,0,Understanding Computer Systems(FutureLearn),7
5020,80,5,70,5,70,6,1,Embedded Hardware and Operating Systems(Coursera),7
21019,0,0,70,1,80,6,0,Understanding Computer Systems(FutureLearn),7
17253,70,5,0,0,60,2,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
6120,80,8,60,6,60,2,1,Introduction to Operating Systems(Udacity),6
13816,70,8,60,8,70,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
10906,0,0,80,6,70,7,1,Introduction to Operating Systems(Swayam),8
5531,80,8,80,8,0,0,0,Linux Operating System Fundamentals(Udemy),7
790,60,3,90,6,80,2,1,Operating Systems from scratch - Part 1(Udemy),7
3002,0,0,70,7,60,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
13063,70,3,70,1,60,8,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
6734,60,3,0,0,50,9,1,Embedded and Real Time Operating Systems(Youtube),3
312,60,8,70,3,80,9,1,Cybersecurity Roles and Operating System Security(EDX),7
21283,80,8,70,4,60,9,0,Operating Azure Stack Hub(PLuralSight),7
10952,80,5,60,5,70,2,1,Operating System(Youtube -GateSmasher),6
2295,70,3,80,1,0,3,0,Advanced Operating Systems(Udacity),6
10381,90,5,0,1,40,3,0,Operating Running Systems(PluraSight),7
5859,70,3,80,4,0,0,0,Introduction to Operating Systems(Udacity),7
15473,0,0,80,7,50,9,0,Real Time Operating System(SWAYAM),7
21368,60,8,0,0,30,5,1,Getting Started with Junos Operating System(Coursera),6
12602,50,3,30,3,40,3,1,Real Time Operating System(SWAYAM),7
8315,40,8,70,7,60,5,0,Linux Operating System Fundamentals(Udemy),5
13020,70,5,70,5,50,4,1,Operating Running Systems(PluraSight),6
3072,90,3,0,0,60,2,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
1578,40,3,80,6,40,7,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
543,60,8,80,7,70,4,0,Linux Operating System Fundamentals(Udemy),8
8170,80,5,0,0,40,3,1,Linux Operating System Fundamentals(Udemy),7
12588,0,0,70,4,60,5,1,Introduction to Operating Systems(Swayam),7
5887,70,5,70,5,70,6,0,Operating Systems and You: Becoming a Power User(Coursera),6
10111,70,8,70,7,50,2,0,Operating System(Youtube -GateSmasher),6
7751,70,3,80,8,50,5,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
3866,90,3,70,6,60,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
19306,0,0,80,7,60,7,1,Linux Operating System Fundamentals(Udemy),6
14767,60,3,70,1,60,3,0,Embedded and Real Time Operating Systems(Youtube),6
18392,90,5,70,8,50,4,1,Embedded and Real Time Operating Systems(Youtube),7
5600,70,8,80,7,70,9,1,Embedded Hardware and Operating Systems(Coursera),4
20253,0,0,80,4,50,8,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
8834,0,0,70,7,70,7,1,Using Python to Interact with the Operating System(Coursera),6
1705,90,8,80,7,50,8,0,Understanding Computer Systems(FutureLearn),4
14469,0,0,70,4,80,8,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
10904,80,5,0,0,50,8,1,Operating Systems and You: Becoming a Power User(Coursera),6
21014,60,8,80,3,50,3,1,Using Python to Interact with the Operating System(Coursera),7
4932,0,3,70,6,80,7,1,Introduction to Operating Systems(Swayam),6
11010,70,8,90,5,60,3,1,Operating System(Youtube -GateSmasher),6
2887,80,3,70,3,70,1,0,Real Time Operating System(SWAYAM),6
5226,70,3,80,1,70,7,1,Embedded and Real Time Operating Systems(Youtube),6
14456,90,5,80,5,70,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
3054,80,8,0,3,40,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
8817,60,8,90,5,50,6,0,Introduction to Operating Systems(Udacity),7
21297,0,0,80,4,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),8
17663,30,3,50,2,80,2,0,Introduction to Operating Systems(Swayam),6
8832,60,3,80,7,80,3,1,Real Time Operating System(SWAYAM),5
7869,80,3,80,5,30,6,0,Operating Systems from scratch - Part 2(Udemy),5
20023,70,3,80,1,50,5,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
6286,0,0,70,5,50,4,1,Cybersecurity Roles and Operating System Security(EDX),7
21048,80,8,0,0,80,8,1,Understanding Computer Systems(FutureLearn),7
13308,50,5,70,6,60,6,1,Operating Azure Stack Hub(PLuralSight),6
1450,80,3,80,4,50,5,1,Operating Systems and You: Becoming a Power User(Coursera),8
11311,80,8,80,8,60,5,0,Introduction to Operating Systems(Udacity),6
16516,70,3,70,4,50,5,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),5
5897,0,0,80,9,50,2,0,Operating Systems from scratch - Part 2(Udemy),8
14796,60,8,0,0,60,7,1,Embedded and Real Time Operating Systems(Youtube),7
15721,0,0,90,3,80,4,0,Embedded Hardware and Operating Systems(Coursera),6
776,70,8,80,3,40,5,1,Cybersecurity Roles and Operating System Security(EDX),7
14268,0,0,80,2,70,1,1,Operating Systems and You: Becoming a Power User(Coursera),8
17536,60,5,90,2,60,2,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
1632,0,0,80,2,90,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
10222,80,8,70,3,80,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
12810,0,0,80,2,60,1,1,Linux Operating System Fundamentals(Udemy),7
8143,90,5,80,3,0,0,0,Understanding Computer Systems(FutureLearn),5
1864,70,5,0,0,60,3,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),4
20879,90,3,70,2,80,9,0,Operating Running Systems(PluraSight),7
7792,90,8,80,3,60,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
17617,0,0,0,1,40,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
12941,70,8,60,6,50,5,0,Operating Systems from scratch - Part 1(Udemy),6
13992,80,5,80,5,70,4,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5263,70,8,80,8,70,1,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
4413,70,5,50,4,60,6,0,Computer Hardware and Operating Systems(EDX),6
15838,60,5,80,3,60,2,1,Advanced Operating Systems(Udacity),8
21187,60,8,80,7,60,4,0,Operating Systems(SWAYAM),5
9416,70,3,70,9,50,2,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
15056,60,3,80,6,70,6,1,Computer Hardware and Operating Systems(EDX),6
16981,60,3,70,3,60,1,0,Real Time Operating System(SWAYAM),6
5438,80,3,0,0,60,8,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
18487,60,3,80,2,60,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
1103,90,8,80,6,0,0,0,Introduction to Operating Systems(Udacity),6
8426,0,0,90,8,60,9,1,Real Time Operating System(SWAYAM),6
7406,80,8,80,3,70,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
16476,0,0,60,4,60,5,1,Advanced Operating Systems(Udacity),5
11509,50,8,80,3,70,3,0,Operating System(Udemy),7
4456,90,8,90,9,70,8,1,Operating System(Youtube -GateSmasher),5
11588,90,5,70,8,60,4,1,Operating Systems(SWAYAM),7
5861,90,8,80,9,70,8,0,Embedded Hardware and Operating Systems(Coursera),6
4630,0,0,0,0,70,1,1,Operating System(Youtube -GateSmasher),6
17885,0,0,80,3,60,8,0,Linux Operating System Fundamentals(Udemy),7
1122,80,8,0,0,60,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
20763,90,3,60,1,50,3,0,Operating Running Systems(PluraSight),7
3259,0,0,80,2,70,8,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
17515,70,3,80,2,40,9,0,Operating Running Systems(PluraSight),8
16337,0,0,80,4,60,6,0,Operating Systems from scratch - Part 2(Udemy),7
10617,80,3,60,5,60,5,0,Embedded Hardware and Operating Systems(Coursera),7
7549,70,8,80,7,70,8,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
5091,80,3,70,5,30,2,0,Real Time Operating System(SWAYAM),8
14037,80,8,70,2,50,5,0,Introduction to Operating Systems(Udacity),6
579,80,3,50,5,40,6,0,Operating Running Systems(PluraSight),6
13453,80,8,80,3,40,3,0,Operating Azure Stack Hub(PLuralSight),6
1547,70,3,0,0,70,1,0,Operating Systems from scratch - Part 2(Udemy),8
2794,0,0,70,2,40,1,1,Operating Systems from scratch - Part 2(Udemy),7
11421,60,5,0,0,70,2,0,Getting Started with Junos Operating System(Coursera),7
1960,80,8,70,3,70,1,1,Operating Systems(SWAYAM),6
4189,50,5,80,4,60,6,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
11294,80,8,70,3,70,3,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
13039,80,8,80,8,50,1,0,Using Python to Interact with the Operating System(Coursera),7
17589,80,3,60,5,70,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
1653,80,8,70,5,90,3,0,Operating Systems and You: Becoming a Power User(Coursera),7
18314,90,3,70,2,70,5,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
10504,0,0,0,0,70,1,1,Embedded and Real Time Operating Systems(Youtube),6
2205,0,0,80,8,80,1,0,Introduction to Operating Systems(Udacity),6
7049,80,3,60,2,40,7,0,Introduction to Operating Systems(Swayam),7
17223,60,8,60,2,60,5,0,Operating Azure Stack Hub(PLuralSight),6
17330,50,5,80,3,40,5,1,Operating Systems(SWAYAM),7
10871,60,8,0,0,70,5,0,Operating System(Udemy),6
12012,60,5,80,8,50,7,1,Embedded and Real Time Operating Systems(Youtube),7
7914,80,8,60,3,50,8,1,Operating Azure Stack Hub(PLuralSight),6
16543,70,3,90,2,50,9,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),2
3124,50,8,80,8,70,1,1,Linux Operating System Fundamentals(Udemy),7
11370,70,8,70,5,70,5,1,Introduction to Operating Systems(Swayam),7
5187,0,0,70,4,50,8,0,Operating System(Udemy),6
3194,40,8,70,7,50,1,1,Advanced Operating Systems(Udacity),5
19922,50,3,80,3,0,0,1,Operating Running Systems(PluraSight),7
13171,0,0,0,0,50,2,0,Computer Hardware and Operating Systems(EDX),8
16446,0,0,80,6,70,3,1,Embedded Hardware and Operating Systems(Coursera),5
1368,80,3,80,6,50,9,1,Computer Hardware and Operating Systems(EDX),6
20378,90,3,60,3,40,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),4
16423,70,8,30,4,40,9,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
4245,0,0,80,1,50,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),5
7208,80,3,70,2,60,6,1,Real Time Operating System(SWAYAM),7
13470,90,5,70,8,60,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
8747,90,8,70,6,60,8,0,Using Python to Interact with the Operating System(Coursera),7
20854,0,0,80,8,60,3,1,Embedded Hardware and Operating Systems(Coursera),6
21033,0,3,90,5,70,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
15674,0,0,90,5,70,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
308,70,3,0,0,30,9,1,Using Python to Interact with the Operating System(Coursera),7
19231,80,5,70,9,60,4,0,Advanced Operating Systems(Udacity),7
4312,80,3,0,0,60,4,1,Hello (Real) World with ROS – Robot Operating System(EDX),4
6121,70,8,60,7,80,4,0,Introduction to Operating Systems(Swayam),7
13408,80,5,60,3,60,2,1,Operating Systems from scratch - Part 2(Udemy),7
2939,0,0,70,3,50,6,0,Operating Systems from scratch - Part 2(Udemy),6
18681,90,8,60,2,70,5,0,Computer Hardware and Operating Systems(EDX),7
19059,80,3,80,5,70,5,0,Embedded and Real Time Operating Systems(Youtube),7
16966,0,0,80,8,70,3,1,Introduction to Operating Systems(Udacity),3
17899,40,8,70,8,50,1,0,Embedded and Real Time Operating Systems(Youtube),8
8831,90,5,80,4,70,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
11260,60,8,80,9,70,8,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
6591,60,5,0,0,40,1,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
21218,0,5,90,3,70,5,1,Operating System(Youtube -GateSmasher),4
17011,80,5,70,3,40,6,0,Operating Systems(SWAYAM),6
9814,80,8,0,0,50,9,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
11121,60,8,80,2,0,5,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
18747,80,5,70,8,50,9,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),8
16923,0,0,80,4,0,0,0,Real Time Operating System(SWAYAM),6
3135,0,0,70,1,60,1,0,Embedded Hardware and Operating Systems(Coursera),7
8794,50,8,0,0,0,0,1,Operating Systems from scratch - Part 1(Udemy),7
17446,80,5,80,3,50,9,1,Operating Systems(SWAYAM),9
41,50,8,0,0,70,7,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
13725,70,5,80,8,50,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
10196,80,3,70,6,70,6,1,Operating Systems(SWAYAM),7
5487,80,3,70,9,40,9,0,Embedded and Real Time Operating Systems(Youtube),6
17454,80,5,0,0,60,7,1,Operating System(Udemy),6
17935,0,0,70,6,70,8,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
1165,70,5,80,6,60,9,0,Computer Hardware and Operating Systems(EDX),6
9471,0,0,90,4,60,6,0,Operating Systems(SWAYAM),0
8549,70,3,70,5,70,9,0,Understanding Computer Systems(FutureLearn),7
13723,0,0,70,3,0,0,0,Embedded and Real Time Operating Systems(Youtube),8
15386,70,5,80,3,0,5,1,Real Time Operating System(SWAYAM),5
19824,70,5,90,5,70,4,1,Operating Systems(SWAYAM),7
1359,60,8,80,8,80,4,0,Operating System(Udemy),7
18616,80,8,80,8,50,8,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
13893,80,8,70,8,60,2,0,Introduction to Operating Systems(Swayam),5
7035,80,3,80,5,50,2,0,Operating Systems(SWAYAM),6
6209,70,8,70,6,50,9,0,Embedded Hardware and Operating Systems(Coursera),7
12370,0,0,80,8,80,4,1,Real Time Operating System(SWAYAM),7
20742,0,0,80,2,0,0,1,Operating Systems from scratch - Part 1(Udemy),6
8838,80,3,70,1,70,9,1,Cybersecurity Roles and Operating System Security(EDX),7
3301,70,8,60,4,0,9,0,Getting Started with Junos Operating System(Coursera),7
2289,80,3,80,3,80,7,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
3260,0,0,50,4,60,8,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
17430,80,3,50,7,40,1,1,Introduction to Operating Systems(Udacity),6
19823,70,5,80,3,90,7,0,Real Time Operating System(SWAYAM),7
657,70,8,80,2,70,3,0,Operating System(Youtube -GateSmasher),7
18739,90,8,70,1,0,0,0,Computer Hardware and Operating Systems(EDX),7
2106,80,3,60,8,50,1,1,Using Python to Interact with the Operating System(Coursera),7
153,80,3,80,7,50,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
11270,10,3,0,0,30,8,1,Using Python to Interact with the Operating System(Coursera),6
21043,0,0,80,7,70,2,0,Using Python to Interact with the Operating System(Coursera),7
16752,70,8,90,5,70,8,1,Operating System(Youtube -GateSmasher),7
2452,60,5,0,6,70,3,1,Real Time Operating System(SWAYAM),6
5116,0,0,0,0,60,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),3
136,0,0,60,7,70,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
4998,70,8,80,3,50,8,1,Operating Systems from scratch - Part 2(Udemy),6
461,70,3,60,8,80,5,0,Operating Azure Stack Hub(PLuralSight),6
7517,70,8,70,8,60,2,0,Embedded and Real Time Operating Systems(Youtube),7
8594,80,3,70,2,40,5,1,Operating Systems from scratch - Part 2(Udemy),7
5123,80,5,80,2,70,6,0,Operating System(Youtube -GateSmasher),8
11171,70,5,0,0,60,9,0,Embedded and Real Time Operating Systems(Youtube),6
16969,0,0,80,5,40,6,0,Advanced Operating Systems(Udacity),7
13290,0,0,70,8,60,4,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
12249,80,3,90,8,60,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
3167,80,3,80,4,80,7,0,Embedded and Real Time Operating Systems(Youtube),4
19696,0,0,0,0,70,1,1,Computer Hardware and Operating Systems(EDX),6
8738,60,3,80,6,80,6,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
1079,50,3,80,2,70,4,0,Embedded and Real Time Operating Systems(Youtube),7
12966,0,0,0,2,0,0,1,Embedded Hardware and Operating Systems(Coursera),5
6369,90,8,70,8,80,6,0,Using Python to Interact with the Operating System(Coursera),8
2264,60,5,90,3,60,5,1,Introduction to Operating Systems(Swayam),7
6751,90,5,70,2,0,0,0,Understanding Computer Systems(FutureLearn),6
19153,70,8,80,4,50,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),8
16882,70,3,80,3,60,1,1,Advanced Operating Systems(Udacity),7
8964,60,8,0,0,40,7,1,Embedded Hardware and Operating Systems(Coursera),6
4615,90,8,60,6,70,4,0,Advanced Operating Systems(Udacity),5
10268,80,8,70,5,60,3,1,Introduction to Operating Systems(Swayam),8
11488,90,3,80,9,0,0,1,Advanced Operating Systems(Udacity),7
10179,0,0,80,3,60,7,0,Operating Systems and You: Becoming a Power User(Coursera),6
14777,70,3,60,7,30,9,0,Real Time Operating System(SWAYAM),8
14052,60,5,0,0,60,7,1,Real Time Operating System(SWAYAM),7
16127,80,3,0,0,80,1,0,Embedded Hardware and Operating Systems(Coursera),7
20211,80,8,70,8,70,2,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
21119,70,8,80,6,60,6,0,Operating Systems from scratch - Part 1(Udemy),5
19120,70,3,60,7,60,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
2147,0,0,0,0,60,3,0,Introduction to Operating Systems(Udacity),7
8930,0,3,70,9,40,2,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
8071,60,8,90,5,60,4,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
10348,0,0,80,3,40,1,1,Getting Started with Junos Operating System(Coursera),6
1739,90,8,90,7,60,7,0,Operating Running Systems(PluraSight),6
3318,50,8,80,6,80,8,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
13067,80,8,80,1,60,4,0,Operating Systems(SWAYAM),6
15772,0,0,80,8,50,4,1,Operating System(Udemy),8
15040,80,5,70,3,0,0,1,Using Python to Interact with the Operating System(Coursera),7
1615,80,3,80,5,0,0,0,Hello (Real) World with ROS – Robot Operating System(EDX),5
16031,60,5,0,0,60,9,0,Understanding Computer Systems(FutureLearn),5
546,80,8,60,4,40,4,1,Getting Started with Junos Operating System(Coursera),7
21184,60,5,80,3,30,2,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
2874,50,5,0,0,70,7,1,Embedded Hardware and Operating Systems(Coursera),8
1168,0,0,80,9,60,2,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
19204,80,3,60,3,0,0,1,Embedded and Real Time Operating Systems(Youtube),6
2689,90,8,70,7,70,8,0,Linux Operating System Fundamentals(Udemy),3
19223,60,5,80,5,60,1,0,Operating System(Udemy),6
19456,50,8,80,3,70,1,1,Operating Azure Stack Hub(PLuralSight),6
11795,80,8,70,6,0,0,0,Linux Operating System Fundamentals(Udemy),5
18657,0,0,0,0,90,8,0,Operating Systems from scratch - Part 2(Udemy),5
17456,80,5,70,7,30,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),5
